"CTC-01","      -1788525.3","       1443832.1","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443752.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443902.0","       1443722.0","       1443752.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443902.0","       1443932.0","       1443722.0","       1443752.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443902.0","       1443932.0","       1443722.0","       1443752.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443902.0","       1443932.0","       1443722.0","       1443752.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443902.0","       1443932.0","       1443752.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","       1443902.0","       1443782.0","       1443812.0","       1443842.0","       1443872.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCR-01","      -1891055.8","       1447347.7","       1447313.8","       1447343.8","       1447373.8","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","       1447433.7","       1447253.8","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","       1447433.7","       1447253.8","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","       1447433.7","       1447463.7","       1447253.8","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","       1447433.7","       1447463.7","       1447253.8","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","       1447433.7","       1447253.8","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","       1447433.7","       1447283.8","       1447313.8","       1447343.8","       1447373.8","       1447403.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCR-02","      -1891820.5","       1448729.3","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448633.5","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448813.4","       1448633.5","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448813.4","       1448843.4","       1448633.5","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448813.4","       1448843.4","       1448633.5","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448813.4","       1448843.4","       1448633.5","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448813.4","       1448663.5","       1448693.5","       1448723.5","       1448753.5","       1448783.5","       1448723.5","       1448753.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKP-01","      -2010747.3","       1478175.0","       1478139.6","       1478169.6","       1478199.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","       1478259.6","       1478079.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","       1478259.6","       1478079.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","       1478259.6","       1478289.6","       1478079.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","       1478259.6","       1478289.6","       1478079.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","       1478259.6","       1478079.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","       1478259.6","       1478109.6","       1478139.6","       1478169.6","       1478199.6","       1478229.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMS-01","      -2000610.6","       1356292.7","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356373.4","       1356193.4","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356373.4","       1356403.3","       1356193.4","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356373.4","       1356403.3","       1356193.4","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356373.4","       1356403.3","       1356193.4","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356373.4","       1356223.4","       1356253.4","       1356283.4","       1356313.4","       1356343.4","       1356373.4","       1356253.4","       1356283.4","       1356313.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMS-02","      -2002198.5","       1354548.0","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354453.8","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354633.7","       1354453.8","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354633.7","       1354453.8","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354633.7","       1354663.7","       1354453.8","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354633.7","       1354663.7","       1354453.8","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354633.7","       1354483.8","       1354513.8","       1354543.7","       1354573.7","       1354603.7","       1354513.8","       1354543.7","       1354573.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBL-01","      -1972309.5","       1434402.9","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434356.6","       1434386.6","       1434416.5","       1434446.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBL-02","      -1981598.1","       1432201.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432107.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432287.0","       1432107.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432287.0","       1432107.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432287.0","       1432317.0","       1432107.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432287.0","       1432317.0","       1432107.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432287.0","       1432137.0","       1432167.0","       1432197.0","       1432227.0","       1432257.0","       1432287.0","       1432167.0","       1432197.0","       1432227.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBL-03","      -1963488.9","       1434396.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434296.6","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434506.5","       1434326.6","       1434356.6","       1434386.6","       1434416.5","       1434446.5","       1434476.5","       1434356.6","       1434386.6","       1434416.5","       1434446.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCR-01","      -1900799.1","       1448386.9","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448303.6","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448453.5","       1448303.6","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448453.5","       1448483.5","       1448273.6","       1448303.6","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448453.5","       1448483.5","       1448273.6","       1448303.6","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448453.5","       1448483.5","       1448303.6","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448453.5","       1448483.5","       1448303.6","       1448333.6","       1448363.5","       1448393.5","       1448423.5","       1448453.5","       1448333.6","       1448363.5","       1448393.5","       1448423.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSC-01","      -2247418.7","       1508969.2","       1508964.2","       1508994.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","       1508874.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","       1509054.2","       1508874.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","       1509054.2","       1509084.2","       1508874.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","       1509054.2","       1509084.2","       1508874.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","       1509054.2","       1509084.2","       1508874.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","       1509054.2","       1508904.2","       1508934.2","       1508964.2","       1508994.2","       1509024.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
